geneName,4cell,4cell,4cell,4cell,4cell,4cell,4cell
gene7289,5.068942,0.659663,0.214097,8.219264,1.038182,8.752740,0.000000
gene7290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7293,17.178815,81.144389,87.815191,10.230911,19.373708,38.381483,28.235247
gene7294,20.307365,16.819729,21.646592,21.020888,13.679143,20.393243,0.000000
gene7295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7296,5.164311,8.461526,15.500157,0.329465,7.851364,0.000000,2.220176
gene7297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7298,0.000000,19.968923,1.840014,0.032499,0.090308,6.087423,0.702621
gene7299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7301,0.087782,0.420396,0.000000,0.393371,0.071915,0.000000,0.422038
gene7302,0.113948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7305,139.450371,5.225055,143.170936,92.666306,108.370466,152.630517,33.582386
gene7306,20.250872,0.000000,0.000000,9.863985,0.000000,0.000000,25.655361
gene7307,33.394068,14.979296,15.449075,15.919813,19.208856,8.386484,0.129394
gene7308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7309,1.633090,15.401993,3.038223,0.736356,0.000000,31.505859,19.069094
gene7310,64.655938,68.044826,41.050871,5.909708,22.088964,76.886560,50.490306
gene7311,13.598412,11.442743,0.000000,1.303913,1.216801,20.397427,7.838101
gene7312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7315,21.945974,20.204673,25.764520,35.640411,13.657760,13.416537,11.878860
gene7316,0.000000,0.305922,0.000000,0.000000,0.000000,0.000000,0.000000
gene7317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7318,50.313437,9.541632,44.092241,29.556255,72.018767,66.914356,81.613274
gene7319,0.013194,0.178570,0.255005,2.434990,1.988859,1.768673,0.000000
gene7320,110.300129,84.811602,161.211802,168.906159,154.031217,232.550308,62.350955
gene7321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7323,92.102397,100.403395,204.034630,187.244800,210.185949,171.672614,97.441576
gene7324,5.151115,0.430594,10.537246,6.584450,5.328959,0.538902,17.474432
gene7325,0.000000,6.149177,11.886312,0.000000,11.084253,0.000000,0.000000
gene7326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.191030
gene7328,0.000000,0.000000,0.000000,0.000000,0.211389,0.000000,0.000000
gene7329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7330,0.000000,0.000000,0.000000,0.000000,0.027313,10.118834,0.000000
gene7331,1.492888,0.000000,7.623352,1.705500,3.872983,17.490097,4.893752
gene7332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7333,33.304845,0.279177,18.045569,0.189736,0.087874,0.000000,0.117203
gene7334,0.013235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7335,30.388341,2.329470,3.062844,21.262286,28.860164,44.616500,13.721601
gene7336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7337,0.000000,18.141338,4.848593,10.772022,18.797321,25.478850,4.469266
gene7338,12.388944,16.317690,11.596532,13.055452,3.970094,15.129159,9.497283
gene7339,66.925431,56.580664,42.288736,72.580701,99.468459,42.830686,50.640830
gene7340,0.000000,0.000000,0.000000,0.000000,0.000000,1.742315,5.073716
gene7341,0.066012,0.000000,0.000000,22.380604,0.000000,0.000000,0.000000
gene7342,159.974331,79.483059,93.326702,124.730911,61.859832,129.933971,130.558358
gene7343,55.945148,57.769743,24.975594,18.430853,61.758694,33.317337,2.426594
gene7344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7345,23.684896,37.073645,54.702183,22.261970,43.743142,4.279028,10.911099
gene7346,0.000000,0.000000,7.479606,0.000000,0.051286,1.002809,0.000000
gene7347,3.267311,0.490063,6.981458,36.358969,7.190909,4.855704,0.161362
gene7348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7349,0.032139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7350,0.038032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7351,0.000000,0.000000,0.000000,0.000000,0.097392,0.000000,0.000000
gene7352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7355,0.091743,0.000000,0.000000,1.893328,32.770078,95.062057,42.437606
gene7356,14.243850,109.107614,62.847770,25.571357,38.593322,15.698952,0.000000
gene7357,42.989675,26.043001,63.569753,66.810542,20.493506,22.105989,24.093833
gene7358,0.030294,4.068502,1.250849,7.662854,0.843812,8.939224,0.000000
gene7359,112.816380,92.234953,69.490356,117.126960,1.653721,63.095339,89.424776
gene7360,0.000000,0.000000,0.000000,0.417609,0.000000,4.418747,0.000000
gene7361,9.948291,0.266423,0.056205,4.545552,9.486618,14.293677,9.087690
gene7362,13.982500,5.209088,11.964128,1.459974,22.323593,21.972090,7.771826
gene7363,29.006626,115.778685,14.731099,33.070020,7.026431,33.636503,56.018778
gene7364,5.836443,0.000000,0.000000,0.000000,0.000000,3.936576,0.065409
gene7365,4.146660,56.739190,85.661574,12.225070,4.367762,70.220861,81.212387
gene7366,0.000000,0.000000,0.098914,0.000000,0.000000,0.063283,0.000000
gene7367,41.685663,105.109812,19.893382,77.846599,34.610216,50.291769,22.697403
gene7368,0.000000,0.044169,4.398061,0.500307,0.000000,5.293776,0.154524
gene7369,3.513766,0.130650,2.370331,0.887930,10.846342,0.000000,4.090817
gene7370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7371,0.000000,0.000000,0.072331,0.000000,0.000000,0.000000,0.000000
gene7372,30.123856,4.199104,8.138710,0.000000,10.351719,1.036090,3.511928
gene7373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7375,3.185862,0.000000,0.000000,3.988181,0.000000,0.000000,0.000000
gene7376,0.000000,0.000000,0.063461,0.000000,0.000000,0.000000,2.104825
gene7377,148.198305,161.919841,199.157630,178.222573,403.329554,224.903498,239.637901
gene7378,2.024880,4.036506,0.486684,0.281589,0.219098,0.177160,0.000000
gene7379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7380,0.799600,3.305386,3.574340,3.633104,0.019267,4.401769,10.278912
gene7381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7383,8.280826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7384,432.824728,515.716142,277.630675,416.461188,289.462365,261.927926,389.459682
gene7385,13.469676,76.299121,7.507271,28.267349,56.243034,0.488444,15.192842
gene7386,1.720290,0.146204,0.000000,0.020701,0.316383,5.801518,0.000000
gene7387,0.000000,0.087332,0.024565,0.544073,0.022907,0.000000,0.020369
gene7388,6.622700,48.497463,34.201759,24.379694,33.543669,35.388051,7.790647
gene7389,59.820651,156.413387,76.273555,61.622691,115.395218,133.263321,101.849843
gene7390,0.410346,0.694222,3.199443,28.732061,0.084044,0.000000,5.679448
gene7391,0.000000,17.688863,0.094026,2.476931,0.000000,0.000000,2.650772
gene7392,0.000000,0.000000,2.180694,0.000000,1.206344,0.000000,0.000000
gene7393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7394,0.036566,0.456827,0.000000,0.000000,0.059913,0.000000,0.026637
gene7395,41.951839,0.589721,2.126355,35.048180,9.107049,10.625830,21.791684
gene7396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7398,3.359277,1.827767,5.383381,4.041119,5.448852,1.138579,0.258234
gene7399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7406,139.109004,221.856207,217.206073,188.441130,80.922287,156.408921,131.049396
gene7407,0.000000,0.000000,0.000000,11.007891,0.000000,0.000000,0.000000
gene7408,5.463651,0.000000,0.959995,0.000000,8.056970,0.000000,1.592008
gene7409,0.000000,0.075934,3.364005,0.000000,8.933007,0.522686,0.053130
gene7410,0.000000,0.000000,0.236479,28.886298,0.000000,0.000000,0.000000
gene7411,22.432170,16.385653,6.079066,8.666742,0.000000,0.000000,0.000000
gene7412,0.134713,0.000000,0.000000,14.813875,0.110363,0.113576,0.000000
gene7413,0.000000,0.000000,0.000000,0.127010,0.000000,0.015134,0.000000
gene7414,0.000000,8.421204,6.488235,11.094000,4.393771,5.559467,7.237226
gene7415,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7418,0.000000,0.000000,0.000000,0.000000,0.000000,0.145546,0.000000
gene7419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7420,0.029077,6.084750,0.000000,5.349206,1.929536,17.503723,0.042363
gene7421,0.000000,0.000000,0.000000,0.135140,0.000000,0.386478,0.000000
gene7422,28.448086,40.469673,20.195646,35.999106,43.130218,53.985091,20.022564
gene7423,50.992958,92.197265,42.342985,40.956831,48.581123,51.978209,64.529029
gene7424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7425,10.269341,21.147965,18.291671,14.771924,48.375618,19.005023,25.935989
gene7426,0.275395,0.057343,29.371840,0.649531,8.122229,1.068058,3.611033
gene7427,60.739575,52.243535,44.600609,34.996620,88.687040,35.788337,47.353708
gene7428,14.919644,40.763879,0.133069,0.089311,16.379879,0.063852,0.000000
gene7429,63.371743,108.669118,104.100215,71.527269,64.002526,88.009037,104.649132
gene7430,9.276634,17.301177,0.000000,16.355134,0.000000,4.791104,0.000000
gene7431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7433,0.000000,0.000000,0.000000,0.000000,0.000000,4.113908,0.000000
gene7434,12.111925,6.650517,9.396843,11.474843,14.726315,12.471693,1.244493
gene7435,13.237573,19.570570,18.804894,22.355805,2.710948,20.520740,0.261380
gene7436,0.000000,15.004903,4.199496,6.940110,0.059037,0.769577,0.629930
gene7437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7438,630.883506,495.544705,154.702499,368.651528,489.519135,413.697693,498.270946
gene7439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7440,124.795771,70.020261,78.472570,51.646391,51.273680,16.953878,97.656156
gene7441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7442,0.000000,0.000000,0.000000,0.465649,0.000000,0.000000,0.000000
gene7443,0.000000,10.254198,9.079283,0.000000,49.738676,2.722859,0.235244
gene7444,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7445,324.941815,103.425092,138.992552,232.930693,186.567963,147.755161,108.054953
gene7446,0.000000,0.000000,0.446880,0.000000,0.000000,0.000000,0.000000
gene7447,40.928174,33.112716,21.284884,8.465539,7.678089,0.672480,10.785441
gene7448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7449,10.464825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7450,501.560774,436.234572,869.169557,726.323238,716.853153,583.161527,613.018614
gene7451,0.000000,0.000000,0.000000,27.961007,0.000000,0.000000,0.000000
gene7452,29.485853,10.117008,0.000000,16.010722,10.008246,3.511243,0.000000
gene7453,1.012848,7.908611,0.622871,0.000000,0.000000,0.711612,7.033818
gene7454,0.000000,1.413122,11.030171,1.533961,0.648661,22.505873,0.000000
gene7455,0.000000,0.000000,0.000000,0.000000,0.765377,0.000000,0.000000
gene7456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7457,0.719765,6.530061,1.648584,0.000000,14.910145,12.591837,13.613481
gene7458,0.000000,0.000000,0.172164,0.057773,0.000000,0.000000,0.071375
gene7459,0.000000,0.000000,0.120718,0.000000,0.000000,0.000000,0.000000
gene7460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7462,18.775214,30.217289,25.182307,76.913038,4.569994,27.169795,19.847346
gene7463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7464,0.000000,0.000000,14.483749,0.000000,0.000000,0.000000,0.000000
gene7465,0.199998,0.000000,22.489754,0.000000,0.000000,0.000000,0.000000
gene7466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7467,15.830338,4.407941,20.775256,8.988816,5.740879,0.272678,2.480773
gene7468,0.057136,6.495742,2.610180,2.587351,4.699602,1.030874,1.897922
gene7469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7470,106.645943,25.041422,35.218434,89.160936,207.339177,48.112853,50.159056
gene7471,0.122248,0.381819,29.723772,15.137140,14.421824,0.000000,0.000000
gene7472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7473,0.000000,0.000000,2.753307,0.000000,0.000000,0.000000,0.000000
gene7474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7475,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7476,0.000000,10.666881,0.000000,0.000000,0.000000,0.000000,17.469602
gene7477,0.000000,0.000000,0.067665,0.000000,0.000000,0.000000,0.000000
gene7478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7479,0.156019,52.949227,86.213892,13.706396,12.589474,18.283754,25.002193
gene7480,4.520720,3.090434,5.646340,0.048173,5.176098,0.022960,0.198381
gene7481,1.496376,21.787104,16.673336,0.046437,10.323319,1.128796,39.635231
gene7482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7483,39.146944,0.257407,0.000000,27.893245,19.310182,0.199485,0.861792
gene7484,14.338651,3.996037,5.202549,17.442589,3.683550,1.618024,31.355124
gene7485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7486,39.206749,99.452512,49.033884,82.210290,26.204798,44.743377,58.540767
gene7487,104.193496,26.475913,130.805374,75.162210,69.788269,17.654240,152.660372
gene7488,33.045382,30.045076,14.533510,21.018543,41.091446,10.486295,16.314509
gene7489,491.812759,472.051501,301.619142,461.195291,464.904553,346.391080,601.606386
gene7490,7085.817123,6325.883057,4561.574115,6222.762322,6786.182170,9980.326578,7346.962316
gene7491,0.129099,0.000000,0.000000,0.000000,25.277630,0.000000,2.021916
gene7492,20.854982,28.854418,41.464900,68.117886,46.984948,19.665078,12.993074
gene7493,0.063678,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7495,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7496,21.091001,15.410852,32.043339,11.026129,17.822277,7.783939,20.407901
gene7497,5.340790,0.425992,0.000000,4.088765,0.424762,6.463744,1.051067
gene7498,0.000000,0.000000,0.000000,4.072225,0.000000,0.000000,0.000000
gene7499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7503,0.047976,0.000000,0.000000,2.291333,0.000000,0.000000,0.104844
gene7504,3.179495,1.965426,19.967568,21.032241,5.697999,22.031518,2.279927
gene7505,63.667628,49.636389,46.103181,90.715560,54.368079,69.028277,84.660070
gene7506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7511,0.000000,0.000000,0.000000,0.000000,0.000000,0.217098,0.000000
gene7512,89.807355,73.981339,57.347875,39.185886,34.487484,75.290183,49.324318
gene7513,3.334765,9.801272,0.000000,0.015125,0.000000,0.194646,5.269544
gene7514,0.000000,0.088895,0.000000,0.000000,0.000000,0.000000,0.000000
gene7515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7516,216.467331,131.213411,142.065024,132.549570,156.720708,109.269818,134.561693
gene7517,17.426850,14.157387,26.710570,18.044375,29.531464,31.711752,18.525877
gene7518,0.000000,0.000000,0.540111,4.312521,11.636439,6.345093,2.424550
gene7519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7521,40.778203,15.055894,64.691166,37.000404,21.936764,35.888112,71.508028
gene7522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7523,4.656529,4.110210,16.541438,14.116223,19.903609,4.694049,32.925184
gene7524,0.000000,0.196479,3.150167,0.667662,0.000000,0.000000,0.034369
gene7525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7526,1.496419,0.000000,9.014720,0.000000,0.000000,0.000000,0.000000
gene7527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7528,165.127530,153.556445,165.143812,148.790320,56.199438,76.070982,212.248111
gene7529,71.380481,45.959668,152.357214,116.746018,79.913806,88.931857,49.489259
gene7530,95.458796,71.963196,118.419170,29.646222,33.701745,40.266962,41.948803
gene7531,0.000000,32.527779,19.977165,32.593196,12.873836,1.714534,34.475862
gene7532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7533,16.277231,15.528219,61.208828,26.945612,80.903389,50.587004,34.182522
gene7534,9.095811,4.314751,22.737055,0.000000,10.608685,36.651107,11.469630
gene7535,4376.350875,5058.465197,4278.922559,4469.136175,5909.716148,5688.793413,4826.534596
gene7536,0.075384,0.039241,0.000000,0.000000,0.000000,0.317782,0.000000
gene7537,55.609942,39.283522,33.489022,29.865740,23.701375,59.061393,14.530209
gene7538,0.000000,5.832710,5.525212,5.306719,0.000000,3.839678,0.000000
gene7539,0.000000,0.545848,0.658013,0.022082,0.122723,20.901964,0.709291
gene7540,357.765772,235.835006,338.954902,156.417103,216.598464,300.831461,298.069542
gene7541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7542,0.000000,0.000000,0.000000,0.000000,0.759080,0.000000,0.000000
gene7543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
gene7546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
